iso_code,location,date,total_cases,total_deaths
CMR,Cameroon,2020/4/19,1016,21
CMR,Cameroon,2020/4/20,1016,42
CMR,Cameroon,2020/4/21,1017,42
COD,Democratic Republic of Congo,2020/3/11,1,0
COD,Democratic Republic of Congo,2020/3/14,2,0
COD,Democratic Republic of Congo,2020/3/15,2,0
COD,Democratic Republic of Congo,2020/3/16,2,0
COD,Democratic Republic of Congo,2020/3/17,3,0
COD,Democratic Republic of Congo,2020/3/18,3,0
COD,Democratic Republic of Congo,2020/3/19,14,0
COD,Democratic Republic of Congo,2020/3/20,14,0
COD,Democratic Republic of Congo,2020/3/21,14,0
COD,Democratic Republic of Congo,2020/3/22,23,1
COD,Democratic Republic of Congo,2020/3/23,26,2
COD,Democratic Republic of Congo,2020/3/24,26,2
COD,Democratic Republic of Congo,2020/3/25,45,3
COD,Democratic Republic of Congo,2020/3/26,45,3
COD,Democratic Republic of Congo,2020/3/27,54,4
COD,Democratic Republic of Congo,2020/3/28,58,4
COD,Democratic Republic of Congo,2020/3/29,58,6
COD,Democratic Republic of Congo,2020/3/30,81,8
COD,Democratic Republic of Congo,2020/3/31,98,8
COD,Democratic Republic of Congo,2020/4/1,98,8
COD,Democratic Republic of Congo,2020/4/2,123,11
COD,Democratic Republic of Congo,2020/4/3,123,11
COD,Democratic Republic of Congo,2020/4/4,134,13
COD,Democratic Republic of Congo,2020/4/5,154,18
COD,Democratic Republic of Congo,2020/4/6,154,18
COD,Democratic Republic of Congo,2020/4/7,161,18
COD,Democratic Republic of Congo,2020/4/8,180,18
COD,Democratic Republic of Congo,2020/4/9,183,20
COD,Democratic Republic of Congo,2020/4/10,215,20
COD,Democratic Republic of Congo,2020/4/11,223,20
COD,Democratic Republic of Congo,2020/4/12,234,20
COD,Democratic Republic of Congo,2020/4/13,234,20
COD,Democratic Republic of Congo,2020/4/14,235,20
COD,Democratic Republic of Congo,2020/4/15,254,21
COD,Democratic Republic of Congo,2020/4/16,267,22
COD,Democratic Republic of Congo,2020/4/17,287,23
COD,Democratic Republic of Congo,2020/4/18,307,25
COD,Democratic Republic of Congo,2020/4/19,327,25
COD,Democratic Republic of Congo,2020/4/20,332,25
COD,Democratic Republic of Congo,2020/4/21,350,25
COG,Congo,2020/3/16,1,0
COG,Congo,2020/3/17,1,0
COG,Congo,2020/3/18,1,0
COG,Congo,2020/3/19,3,0
COG,Congo,2020/3/20,3,0
COG,Congo,2020/3/21,3,0
COG,Congo,2020/3/22,4,0
COG,Congo,2020/3/23,4,0
COG,Congo,2020/3/24,4,0
COG,Congo,2020/3/25,4,0
COG,Congo,2020/3/26,4,0
COG,Congo,2020/3/27,4,0
COG,Congo,2020/3/28,4,0
COG,Congo,2020/3/29,19,0
COG,Congo,2020/3/30,19,0
COG,Congo,2020/3/31,19,0
COG,Congo,2020/4/1,22,2
COG,Congo,2020/4/2,22,2
COG,Congo,2020/4/3,41,3
COG,Congo,2020/4/4,41,3
COG,Congo,2020/4/5,45,5
COG,Congo,2020/4/6,45,5
COG,Congo,2020/4/7,45,5
COG,Congo,2020/4/8,45,5
COG,Congo,2020/4/9,60,5
COG,Congo,2020/4/10,60,5
COG,Congo,2020/4/11,60,5
COG,Congo,2020/4/12,60,5
COG,Congo,2020/4/13,70,5
COG,Congo,2020/4/14,70,5
COG,Congo,2020/4/15,74,5
COG,Congo,2020/4/16,117,5
COG,Congo,2020/4/17,117,5
COG,Congo,2020/4/18,143,6
COG,Congo,2020/4/19,143,6
COG,Congo,2020/4/20,160,6
COG,Congo,2020/4/21,160,6
COL,Colombia,2020/2/29,0,0
COL,Colombia,2020/3/7,1,0
COL,Colombia,2020/3/8,0,0
COL,Colombia,2020/3/10,3,0
COL,Colombia,2020/3/12,9,0
COL,Colombia,2020/3/14,16,0
COL,Colombia,2020/3/15,34,0
COL,Colombia,2020/3/16,45,0
COL,Colombia,2020/3/17,57,0
COL,Colombia,2020/3/18,65,0
COL,Colombia,2020/3/19,102,0
COL,Colombia,2020/3/20,128,0
COL,Colombia,2020/3/21,158,0
COL,Colombia,2020/3/22,210,1
COL,Colombia,2020/3/23,235,2
COL,Colombia,2020/3/24,306,3
COL,Colombia,2020/3/25,378,3
COL,Colombia,2020/3/26,470,4
COL,Colombia,2020/3/27,491,6
COL,Colombia,2020/3/28,539,6
COL,Colombia,2020/3/29,608,6
COL,Colombia,2020/3/30,702,10
COL,Colombia,2020/3/31,798,14
COL,Colombia,2020/4/1,906,16
COL,Colombia,2020/4/2,1065,17
COL,Colombia,2020/4/3,1161,19
COL,Colombia,2020/4/4,1267,25
COL,Colombia,2020/4/5,1406,32
COL,Colombia,2020/4/6,1485,35
COL,Colombia,2020/4/7,1579,46
COL,Colombia,2020/4/8,1780,50
COL,Colombia,2020/4/9,2054,55
COL,Colombia,2020/4/10,2223,69
COL,Colombia,2020/4/11,2473,80
COL,Colombia,2020/4/12,2709,100
COL,Colombia,2020/4/13,2776,109
COL,Colombia,2020/4/14,2852,112
COL,Colombia,2020/4/15,2979,127
COL,Colombia,2020/4/16,3105,131
COL,Colombia,2020/4/17,3233,144
COL,Colombia,2020/4/18,3439,153
COL,Colombia,2020/4/19,3621,166
COL,Colombia,2020/4/20,3792,179
COL,Colombia,2020/4/21,3977,189
CPV,Cape Verde,2020/3/21,2,0
CPV,Cape Verde,2020/3/22,3,0
CPV,Cape Verde,2020/3/23,3,0
CPV,Cape Verde,2020/3/24,3,0
CPV,Cape Verde,2020/3/25,3,1
CPV,Cape Verde,2020/3/26,4,1
CPV,Cape Verde,2020/3/27,5,1
CPV,Cape Verde,2020/3/28,5,1
CPV,Cape Verde,2020/3/29,5,1
CPV,Cape Verde,2020/3/30,5,1
CPV,Cape Verde,2020/3/31,5,1
CPV,Cape Verde,2020/4/1,6,1
CPV,Cape Verde,2020/4/2,6,1
CPV,Cape Verde,2020/4/3,6,1
CPV,Cape Verde,2020/4/4,6,1
CPV,Cape Verde,2020/4/5,7,1
CPV,Cape Verde,2020/4/6,7,1
CPV,Cape Verde,2020/4/7,7,1
CPV,Cape Verde,2020/4/8,7,1
CPV,Cape Verde,2020/4/9,7,1
CPV,Cape Verde,2020/4/10,7,1
CPV,Cape Verde,2020/4/11,7,1
CPV,Cape Verde,2020/4/12,8,1
CPV,Cape Verde,2020/4/13,10,1
CPV,Cape Verde,2020/4/14,10,1
CPV,Cape Verde,2020/4/15,11,1
CPV,Cape Verde,2020/4/16,55,1
CPV,Cape Verde,2020/4/17,55,1
CPV,Cape Verde,2020/4/18,56,1
CPV,Cape Verde,2020/4/19,58,1
CPV,Cape Verde,2020/4/20,61,1
CPV,Cape Verde,2020/4/21,67,1
CRI,Costa Rica,2020/3/7,1,0
CRI,Costa Rica,2020/3/9,5,0
CRI,Costa Rica,2020/3/10,9,0
CRI,Costa Rica,2020/3/11,13,0
CRI,Costa Rica,2020/3/12,22,0
CRI,Costa Rica,2020/3/13,23,0
CRI,Costa Rica,2020/3/14,26,0
CRI,Costa Rica,2020/3/15,27,0
CRI,Costa Rica,2020/3/16,35,0
CRI,Costa Rica,2020/3/17,41,0
CRI,Costa Rica,2020/3/18,50,0
CRI,Costa Rica,2020/3/19,69,1
CRI,Costa Rica,2020/3/20,87,1
CRI,Costa Rica,2020/3/21,113,2
CRI,Costa Rica,2020/3/22,117,2
CRI,Costa Rica,2020/3/23,134,2
CRI,Costa Rica,2020/3/24,158,2
CRI,Costa Rica,2020/3/25,177,2
CRI,Costa Rica,2020/3/26,201,2
CRI,Costa Rica,2020/3/27,231,2
CRI,Costa Rica,2020/3/28,263,2
CRI,Costa Rica,2020/3/29,295,2
CRI,Costa Rica,2020/3/30,314,2
CRI,Costa Rica,2020/3/31,330,2
CRI,Costa Rica,2020/4/1,347,2
CRI,Costa Rica,2020/4/2,375,2
CRI,Costa Rica,2020/4/3,396,2
CRI,Costa Rica,2020/4/4,416,2
CRI,Costa Rica,2020/4/5,435,2
CRI,Costa Rica,2020/4/6,454,2
CRI,Costa Rica,2020/4/7,467,2
CRI,Costa Rica,2020/4/8,483,2
CRI,Costa Rica,2020/4/9,502,2
CRI,Costa Rica,2020/4/10,539,3
CRI,Costa Rica,2020/4/11,558,3
CRI,Costa Rica,2020/4/12,577,3
CRI,Costa Rica,2020/4/13,595,3
CRI,Costa Rica,2020/4/14,612,3
CRI,Costa Rica,2020/4/15,618,3
CRI,Costa Rica,2020/4/16,626,4
CRI,Costa Rica,2020/4/17,642,4
CRI,Costa Rica,2020/4/18,649,4
CRI,Costa Rica,2020/4/19,655,4
CRI,Costa Rica,2020/4/20,660,4
CRI,Costa Rica,2020/4/21,662,6
CUB,Cuba,2020/3/12,3,0
CUB,Cuba,2020/3/14,4,0
CUB,Cuba,2020/3/15,4,0
CUB,Cuba,2020/3/18,7,0
CUB,Cuba,2020/3/19,11,1
CUB,Cuba,2020/3/20,16,1
CUB,Cuba,2020/3/21,21,1
CUB,Cuba,2020/3/22,25,1
CUB,Cuba,2020/3/23,35,1
CUB,Cuba,2020/3/24,40,1
CUB,Cuba,2020/3/25,48,1
CUB,Cuba,2020/3/26,57,1
CUB,Cuba,2020/3/27,67,2
CUB,Cuba,2020/3/28,80,2
CUB,Cuba,2020/3/29,119,3
CUB,Cuba,2020/3/30,139,3
CUB,Cuba,2020/3/31,170,4
CUB,Cuba,2020/4/1,186,6
CUB,Cuba,2020/4/2,212,6
CUB,Cuba,2020/4/3,233,6
CUB,Cuba,2020/4/4,269,6
CUB,Cuba,2020/4/5,288,6
CUB,Cuba,2020/4/6,320,8
CUB,Cuba,2020/4/7,350,9
CUB,Cuba,2020/4/8,396,11
CUB,Cuba,2020/4/9,457,12
CUB,Cuba,2020/4/10,515,15
CUB,Cuba,2020/4/11,564,15
CUB,Cuba,2020/4/12,620,16
CUB,Cuba,2020/4/13,669,18
CUB,Cuba,2020/4/14,726,21
CUB,Cuba,2020/4/15,766,21
CUB,Cuba,2020/4/16,814,24
CUB,Cuba,2020/4/17,862,27
CUB,Cuba,2020/4/18,923,31
CUB,Cuba,2020/4/19,986,32
CUB,Cuba,2020/4/20,1035,34
CUB,Cuba,2020/4/21,1087,36
CUW,Curacao,2020/3/13,1,0
CUW,Curacao,2020/3/20,3,0
CUW,Curacao,2020/3/24,6,0
CUW,Curacao,2020/3/26,6,1
CUW,Curacao,2020/3/27,7,1
CUW,Curacao,2020/3/28,8,1
CUW,Curacao,2020/3/29,8,1
CUW,Curacao,2020/3/30,9,1
CUW,Curacao,2020/4/1,11,1
CUW,Curacao,2020/4/2,11,1
CUW,Curacao,2020/4/3,11,1
CUW,Curacao,2020/4/4,11,1
CUW,Curacao,2020/4/5,11,1
CUW,Curacao,2020/4/6,11,1
CUW,Curacao,2020/4/7,13,1
CUW,Curacao,2020/4/8,13,1
CUW,Curacao,2020/4/9,14,1
CUW,Curacao,2020/4/10,14,1
CUW,Curacao,2020/4/11,14,1
CUW,Curacao,2020/4/12,14,1
CUW,Curacao,2020/4/13,14,1
CUW,Curacao,2020/4/14,14,1
CUW,Curacao,2020/4/15,14,1
CUW,Curacao,2020/4/16,14,1
CUW,Curacao,2020/4/17,14,1
CUW,Curacao,2020/4/18,14,1
CUW,Curacao,2020/4/19,14,1
CUW,Curacao,2020/4/20,14,1
CUW,Curacao,2020/4/21,14,1
CYM,Cayman Islands,2020/3/20,1,0
CYM,Cayman Islands,2020/3/21,3,1
CYM,Cayman Islands,2020/3/22,3,1
CYM,Cayman Islands,2020/3/23,3,1
CYM,Cayman Islands,2020/3/24,3,1
CYM,Cayman Islands,2020/3/25,3,1
CYM,Cayman Islands,2020/3/26,3,1
CYM,Cayman Islands,2020/3/27,6,1
CYM,Cayman Islands,2020/3/28,8,1
CYM,Cayman Islands,2020/3/29,8,1
CYM,Cayman Islands,2020/3/30,8,1
CYM,Cayman Islands,2020/3/31,12,1
CYM,Cayman Islands,2020/4/1,14,1
CYM,Cayman Islands,2020/4/2,22,1
CYM,Cayman Islands,2020/4/3,28,1
CYM,Cayman Islands,2020/4/4,29,1
CYM,Cayman Islands,2020/4/5,35,1
CYM,Cayman Islands,2020/4/6,39,1
CYM,Cayman Islands,2020/4/7,39,1
CYM,Cayman Islands,2020/4/8,45,1
CYM,Cayman Islands,2020/4/9,45,1
CYM,Cayman Islands,2020/4/10,45,1
CYM,Cayman Islands,2020/4/11,45,1
CYM,Cayman Islands,2020/4/12,53,1
CYM,Cayman Islands,2020/4/13,53,1
CYM,Cayman Islands,2020/4/14,53,1
CYM,Cayman Islands,2020/4/15,54,1
CYM,Cayman Islands,2020/4/16,60,1
CYM,Cayman Islands,2020/4/17,61,1
CYM,Cayman Islands,2020/4/18,61,1
CYM,Cayman Islands,2020/4/19,61,1
CYM,Cayman Islands,2020/4/20,61,1
CYM,Cayman Islands,2020/4/21,66,1
CYP,Cyprus,2020/3/10,2,0
CYP,Cyprus,2020/3/12,6,0
CYP,Cyprus,2020/3/14,14,0
CYP,Cyprus,2020/3/15,21,0
CYP,Cyprus,2020/3/16,30,0
CYP,Cyprus,2020/3/17,40,0
CYP,Cyprus,2020/3/18,40,0
CYP,Cyprus,2020/3/19,58,0
CYP,Cyprus,2020/3/20,58,0
CYP,Cyprus,2020/3/21,67,0
CYP,Cyprus,2020/3/22,84,0
CYP,Cyprus,2020/3/23,95,0
CYP,Cyprus,2020/3/24,116,0
CYP,Cyprus,2020/3/25,124,3
CYP,Cyprus,2020/3/26,132,3
CYP,Cyprus,2020/3/27,146,3
CYP,Cyprus,2020/3/28,162,5
CYP,Cyprus,2020/3/29,179,5
CYP,Cyprus,2020/3/30,214,6
CYP,Cyprus,2020/3/31,230,7
CYP,Cyprus,2020/4/1,262,8
CYP,Cyprus,2020/4/2,320,9
CYP,Cyprus,2020/4/3,356,9
CYP,Cyprus,2020/4/4,396,11
CYP,Cyprus,2020/4/5,426,11
CYP,Cyprus,2020/4/6,446,14
CYP,Cyprus,2020/4/7,465,14
CYP,Cyprus,2020/4/8,494,14
CYP,Cyprus,2020/4/9,526,14
CYP,Cyprus,2020/4/10,564,15
CYP,Cyprus,2020/4/11,595,15
CYP,Cyprus,2020/4/12,616,15
CYP,Cyprus,2020/4/13,633,16
CYP,Cyprus,2020/4/14,662,17
CYP,Cyprus,2020/4/15,695,17
CYP,Cyprus,2020/4/16,715,17
CYP,Cyprus,2020/4/17,735,17
CYP,Cyprus,2020/4/18,735,17
CYP,Cyprus,2020/4/19,761,17
CYP,Cyprus,2020/4/20,767,17
CYP,Cyprus,2020/4/21,772,17
CZE,Czech Republic,2019/12/31,0,0
CZE,Czech Republic,2020/1/1,0,0
CZE,Czech Republic,2020/1/2,0,0
CZE,Czech Republic,2020/1/3,0,0
CZE,Czech Republic,2020/1/4,0,0
CZE,Czech Republic,2020/1/5,0,0
CZE,Czech Republic,2020/1/6,0,0
CZE,Czech Republic,2020/1/7,0,0
CZE,Czech Republic,2020/1/8,0,0
CZE,Czech Republic,2020/1/9,0,0
CZE,Czech Republic,2020/1/10,0,0
CZE,Czech Republic,2020/1/11,0,0
CZE,Czech Republic,2020/1/12,0,0
CZE,Czech Republic,2020/1/13,0,0
CZE,Czech Republic,2020/1/14,0,0
CZE,Czech Republic,2020/1/15,0,0
CZE,Czech Republic,2020/1/16,0,0
CZE,Czech Republic,2020/1/17,0,0
CZE,Czech Republic,2020/1/18,0,0
CZE,Czech Republic,2020/1/19,0,0
CZE,Czech Republic,2020/1/20,0,0
CZE,Czech Republic,2020/1/21,0,0
CZE,Czech Republic,2020/1/22,0,0
CZE,Czech Republic,2020/1/23,0,0
CZE,Czech Republic,2020/1/24,0,0
CZE,Czech Republic,2020/1/25,0,0
CZE,Czech Republic,2020/1/26,0,0
CZE,Czech Republic,2020/1/27,0,0
CZE,Czech Republic,2020/1/28,0,0
CZE,Czech Republic,2020/1/29,0,0
CZE,Czech Republic,2020/1/30,0,0
CZE,Czech Republic,2020/1/31,0,0
CZE,Czech Republic,2020/2/1,0,0
CZE,Czech Republic,2020/2/2,0,0
CZE,Czech Republic,2020/2/3,0,0
CZE,Czech Republic,2020/2/4,0,0
CZE,Czech Republic,2020/2/5,0,0
CZE,Czech Republic,2020/2/6,0,0
CZE,Czech Republic,2020/2/7,0,0
CZE,Czech Republic,2020/2/8,0,0
CZE,Czech Republic,2020/2/9,0,0
CZE,Czech Republic,2020/2/10,0,0
CZE,Czech Republic,2020/2/11,0,0
CZE,Czech Republic,2020/2/12,0,0
CZE,Czech Republic,2020/2/13,0,0
CZE,Czech Republic,2020/2/14,0,0
CZE,Czech Republic,2020/2/15,0,0
CZE,Czech Republic,2020/2/16,0,0
CZE,Czech Republic,2020/2/17,0,0
CZE,Czech Republic,2020/2/18,0,0
CZE,Czech Republic,2020/2/19,0,0
CZE,Czech Republic,2020/2/20,0,0
CZE,Czech Republic,2020/2/21,0,0
CZE,Czech Republic,2020/2/22,0,0
CZE,Czech Republic,2020/2/23,0,0
CZE,Czech Republic,2020/2/24,0,0
CZE,Czech Republic,2020/2/25,0,0
CZE,Czech Republic,2020/2/26,0,0
CZE,Czech Republic,2020/2/27,0,0
CZE,Czech Republic,2020/2/28,0,0
CZE,Czech Republic,2020/2/29,0,0
CZE,Czech Republic,2020/3/1,0,0
CZE,Czech Republic,2020/3/2,3,0
CZE,Czech Republic,2020/3/3,5,0
CZE,Czech Republic,2020/3/4,5,0
CZE,Czech Republic,2020/3/5,8,0
CZE,Czech Republic,2020/3/6,12,0
CZE,Czech Republic,2020/3/7,19,0
CZE,Czech Republic,2020/3/8,26,0
CZE,Czech Republic,2020/3/9,32,0
CZE,Czech Republic,2020/3/10,40,0
CZE,Czech Republic,2020/3/11,63,0
CZE,Czech Republic,2020/3/12,94,0
CZE,Czech Republic,2020/3/13,116,0
CZE,Czech Republic,2020/3/14,150,0
CZE,Czech Republic,2020/3/15,214,0
CZE,Czech Republic,2020/3/16,298,0
CZE,Czech Republic,2020/3/17,344,0
CZE,Czech Republic,2020/3/18,434,0
CZE,Czech Republic,2020/3/19,522,0
CZE,Czech Republic,2020/3/20,694,0
CZE,Czech Republic,2020/3/21,904,0
CZE,Czech Republic,2020/3/22,995,0
CZE,Czech Republic,2020/3/23,1165,1
CZE,Czech Republic,2020/3/24,1236,1
CZE,Czech Republic,2020/3/25,1394,3
CZE,Czech Republic,2020/3/26,1654,6
CZE,Czech Republic,2020/3/27,2062,9
CZE,Czech Republic,2020/3/28,2279,9
CZE,Czech Republic,2020/3/29,2663,11
CZE,Czech Republic,2020/3/30,2829,16
CZE,Czech Republic,2020/3/31,3002,24
CZE,Czech Republic,2020/4/1,3308,31
CZE,Czech Republic,2020/4/2,3589,39
CZE,Czech Republic,2020/4/3,3858,44
CZE,Czech Republic,2020/4/4,4190,53
CZE,Czech Republic,2020/4/5,4472,59
CZE,Czech Republic,2020/4/6,4587,67
CZE,Czech Republic,2020/4/7,4822,78
CZE,Czech Republic,2020/4/8,5017,88
CZE,Czech Republic,2020/4/9,5312,99
CZE,Czech Republic,2020/4/10,5569,112
CZE,Czech Republic,2020/4/11,5732,119
CZE,Czech Republic,2020/4/12,5902,129
CZE,Czech Republic,2020/4/13,5991,138
CZE,Czech Republic,2020/4/14,6059,143
CZE,Czech Republic,2020/4/15,6141,161
CZE,Czech Republic,2020/4/16,6303,166
CZE,Czech Republic,2020/4/17,6433,169
CZE,Czech Republic,2020/4/18,6549,173
CZE,Czech Republic,2020/4/19,6654,181
CZE,Czech Republic,2020/4/20,6787,188
CZE,Czech Republic,2020/4/21,6914,196
DEU,Germany,2019/12/31,0,0
DEU,Germany,2020/1/1,0,0
DEU,Germany,2020/1/2,0,0
DEU,Germany,2020/1/3,0,0
DEU,Germany,2020/1/4,0,0
DEU,Germany,2020/1/5,0,0
DEU,Germany,2020/1/6,0,0
DEU,Germany,2020/1/7,0,0
DEU,Germany,2020/1/8,0,0
DEU,Germany,2020/1/9,0,0
DEU,Germany,2020/1/10,0,0
DEU,Germany,2020/1/11,0,0
DEU,Germany,2020/1/12,0,0
DEU,Germany,2020/1/13,0,0
DEU,Germany,2020/1/14,0,0
DEU,Germany,2020/1/15,0,0
DEU,Germany,2020/1/16,0,0
DEU,Germany,2020/1/17,0,0
DEU,Germany,2020/1/18,0,0
DEU,Germany,2020/1/19,0,0
DEU,Germany,2020/1/20,0,0
DEU,Germany,2020/1/21,0,0
DEU,Germany,2020/1/22,0,0
DEU,Germany,2020/1/23,0,0
DEU,Germany,2020/1/24,0,0
DEU,Germany,2020/1/25,0,0
DEU,Germany,2020/1/26,0,0
DEU,Germany,2020/1/27,0,0
DEU,Germany,2020/1/28,1,0
DEU,Germany,2020/1/29,4,0
DEU,Germany,2020/1/30,4,0
DEU,Germany,2020/1/31,5,0
DEU,Germany,2020/2/1,7,0
DEU,Germany,2020/2/2,8,0
DEU,Germany,2020/2/3,9,0
DEU,Germany,2020/2/4,11,0
DEU,Germany,2020/2/5,11,0
DEU,Germany,2020/2/6,11,0
DEU,Germany,2020/2/7,12,0
DEU,Germany,2020/2/8,13,0
DEU,Germany,2020/2/9,13,0
DEU,Germany,2020/2/10,13,0
DEU,Germany,2020/2/11,13,0
DEU,Germany,2020/2/12,15,0
DEU,Germany,2020/2/13,15,0
DEU,Germany,2020/2/14,15,0
DEU,Germany,2020/2/15,15,0
DEU,Germany,2020/2/16,15,0
DEU,Germany,2020/2/17,15,0
DEU,Germany,2020/2/18,15,0
DEU,Germany,2020/2/19,15,0
DEU,Germany,2020/2/20,15,0
DEU,Germany,2020/2/21,15,0
DEU,Germany,2020/2/22,15,0
DEU,Germany,2020/2/23,15,0
DEU,Germany,2020/2/24,15,0
DEU,Germany,2020/2/25,15,0
DEU,Germany,2020/2/26,17,0
DEU,Germany,2020/2/27,21,0
DEU,Germany,2020/2/28,47,0
DEU,Germany,2020/2/29,57,0
DEU,Germany,2020/3/1,111,0
DEU,Germany,2020/3/2,129,0
DEU,Germany,2020/3/3,157,0
DEU,Germany,2020/3/4,196,0
DEU,Germany,2020/3/5,262,0
DEU,Germany,2020/3/6,400,0
DEU,Germany,2020/3/7,684,0
DEU,Germany,2020/3/8,847,0
DEU,Germany,2020/3/9,902,0
DEU,Germany,2020/3/10,1139,2
DEU,Germany,2020/3/11,1296,2
DEU,Germany,2020/3/12,1567,3
DEU,Germany,2020/3/13,2369,5
DEU,Germany,2020/3/14,3062,5
DEU,Germany,2020/3/15,3795,8
DEU,Germany,2020/3/16,4838,12
DEU,Germany,2020/3/17,6012,13
DEU,Germany,2020/3/18,7156,13
DEU,Germany,2020/3/19,8198,13
DEU,Germany,2020/3/20,14138,43
DEU,Germany,2020/3/21,18187,45
DEU,Germany,2020/3/22,21463,67
DEU,Germany,2020/3/23,24774,94
DEU,Germany,2020/3/24,29212,126
DEU,Germany,2020/3/25,31554,149
DEU,Germany,2020/3/26,36508,198
DEU,Germany,2020/3/27,42288,253
DEU,Germany,2020/3/28,48582,325
DEU,Germany,2020/3/29,52547,389
DEU,Germany,2020/3/30,57298,455
DEU,Germany,2020/3/31,61913,583
DEU,Germany,2020/4/1,67366,732
DEU,Germany,2020/4/2,73522,872
DEU,Germany,2020/4/3,79696,1017
DEU,Germany,2020/4/4,85778,1158
DEU,Germany,2020/4/5,91714,1342
DEU,Germany,2020/4/6,95391,1434
DEU,Germany,2020/4/7,99225,1607
DEU,Germany,2020/4/8,103228,1861
DEU,Germany,2020/4/9,108202,2107
DEU,Germany,2020/4/10,113525,2373
DEU,Germany,2020/4/11,117658,2544
DEU,Germany,2020/4/12,120479,2673
DEU,Germany,2020/4/13,123016,2799
DEU,Germany,2020/4/14,125098,2969
DEU,Germany,2020/4/15,127584,3254
DEU,Germany,2020/4/16,130450,3569
DEU,Germany,2020/4/17,133830,3868
DEU,Germany,2020/4/18,137439,4110
DEU,Germany,2020/4/19,139897,4294
DEU,Germany,2020/4/20,141672,4404
DEU,Germany,2020/4/21,143457,4598
DJI,Djibouti,2020/3/19,1,0
DJI,Djibouti,2020/3/20,1,0
DJI,Djibouti,2020/3/21,1,0
DJI,Djibouti,2020/3/22,1,0
DJI,Djibouti,2020/3/23,1,0
DJI,Djibouti,2020/3/24,3,0
DJI,Djibouti,2020/3/25,3,0
DJI,Djibouti,2020/3/26,12,0
DJI,Djibouti,2020/3/27,12,0
DJI,Djibouti,2020/3/28,13,0
DJI,Djibouti,2020/3/29,15,0
DJI,Djibouti,2020/3/30,19,0
DJI,Djibouti,2020/3/31,26,0
DJI,Djibouti,2020/4/1,31,0
DJI,Djibouti,2020/4/2,34,0
DJI,Djibouti,2020/4/3,41,0
DJI,Djibouti,2020/4/4,41,0
DJI,Djibouti,2020/4/5,51,0
DJI,Djibouti,2020/4/6,59,0
DJI,Djibouti,2020/4/7,90,0
DJI,Djibouti,2020/4/8,121,0
DJI,Djibouti,2020/4/9,135,0
DJI,Djibouti,2020/4/10,140,1
DJI,Djibouti,2020/4/11,150,1
DJI,Djibouti,2020/4/12,187,2
DJI,Djibouti,2020/4/13,214,2
DJI,Djibouti,2020/4/14,298,2
DJI,Djibouti,2020/4/15,363,2
DJI,Djibouti,2020/4/16,435,2
DJI,Djibouti,2020/4/17,591,2
DJI,Djibouti,2020/4/18,732,2
DJI,Djibouti,2020/4/19,732,2
DJI,Djibouti,2020/4/20,846,2
DJI,Djibouti,2020/4/21,846,2
DMA,Dominica,2020/3/23,1,0
DMA,Dominica,2020/3/24,1,0
DMA,Dominica,2020/3/25,2,0
DMA,Dominica,2020/3/26,7,0
DMA,Dominica,2020/3/27,11,0
DMA,Dominica,2020/3/28,11,0
DMA,Dominica,2020/3/29,11,0
DMA,Dominica,2020/3/30,11,0
DMA,Dominica,2020/3/31,11,0
DMA,Dominica,2020/4/1,11,0
DMA,Dominica,2020/4/2,12,0
DMA,Dominica,2020/4/3,12,0
DMA,Dominica,2020/4/4,14,0
DMA,Dominica,2020/4/5,14,0
DMA,Dominica,2020/4/6,14,0
DMA,Dominica,2020/4/7,15,0
DMA,Dominica,2020/4/8,15,0
DMA,Dominica,2020/4/9,15,0
DMA,Dominica,2020/4/10,16,0
DMA,Dominica,2020/4/11,16,0
DMA,Dominica,2020/4/12,16,0
DMA,Dominica,2020/4/13,16,0
DMA,Dominica,2020/4/14,16,0
DMA,Dominica,2020/4/15,16,0
DMA,Dominica,2020/4/16,16,0
DMA,Dominica,2020/4/17,16,0
DMA,Dominica,2020/4/18,16,0
DMA,Dominica,2020/4/19,16,0
DMA,Dominica,2020/4/20,16,0
DMA,Dominica,2020/4/21,16,0
DNK,Denmark,2019/12/31,0,0
DNK,Denmark,2020/1/1,0,0
DNK,Denmark,2020/1/2,0,0
DNK,Denmark,2020/1/3,0,0
DNK,Denmark,2020/1/4,0,0
DNK,Denmark,2020/1/5,0,0
DNK,Denmark,2020/1/6,0,0
DNK,Denmark,2020/1/7,0,0
DNK,Denmark,2020/1/8,0,0
DNK,Denmark,2020/1/9,0,0
DNK,Denmark,2020/1/10,0,0
DNK,Denmark,2020/1/11,0,0
DNK,Denmark,2020/1/12,0,0
DNK,Denmark,2020/1/13,0,0
DNK,Denmark,2020/1/14,0,0
DNK,Denmark,2020/1/15,0,0
DNK,Denmark,2020/1/16,0,0
DNK,Denmark,2020/1/17,0,0
DNK,Denmark,2020/1/18,0,0
DNK,Denmark,2020/1/19,0,0
DNK,Denmark,2020/1/20,0,0
DNK,Denmark,2020/1/21,0,0
DNK,Denmark,2020/1/22,0,0
DNK,Denmark,2020/1/23,0,0
DNK,Denmark,2020/1/24,0,0
DNK,Denmark,2020/1/25,0,0
DNK,Denmark,2020/1/26,0,0
DNK,Denmark,2020/1/27,0,0
DNK,Denmark,2020/1/28,0,0
DNK,Denmark,2020/1/29,0,0
DNK,Denmark,2020/1/30,0,0
DNK,Denmark,2020/1/31,0,0
